Time stamp,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,LG 30,dataset_id
2017-11-17 03:45:00,5.7,11.07,0.756,3.8,25.35,25.35,24.0,10.5,74
2017-11-17 04:00:00,5.6,10.554,0.805,4.02,26.9,26.9,23.5,9.5,74
2017-11-17 04:15:00,4.9,10.496,0.817,4.06,24.95,24.95,21.0,10.5,74
2017-11-17 04:30:00,5.2,11.18,0.829,3.98,25.3,25.3,18.0,11.0,74
2017-11-17 04:45:00,5.1,9.824,0.768,4.18,25.8,25.8,18.75,10.5,74
2017-11-17 05:00:00,5.1,14.066,1.0,3.78,27.0,27.0,19.0,10.5,74
2017-11-17 05:15:00,5.8,16.82,0.841,4.54,28.7,28.7,19.0,10.5,74
2017-11-17 05:30:00,5.4,20.684,0.817,3.9,29.8,29.8,18.75,10.0,74
2017-11-17 05:45:00,6.0,21.056,0.756,3.78,31.0,31.0,19.25,10.0,74
2017-11-17 06:00:00,5.1,23.67,0.78,4.3,32.1,32.1,24.0,10.5,74
2017-11-17 06:15:00,5.6,24.04,0.792,3.9,32.8,32.8,24.25,10.5,74
2017-11-17 06:30:00,5.5,23.34,0.829,5.72,32.85,32.85,24.25,10.5,74
2017-11-17 06:45:00,5.2,24.64,0.768,5.14,33.45,33.45,24.5,10.5,74
2017-11-17 07:00:00,5.8,24.7,0.792,4.32,33.4,33.4,24.25,10.0,74
2017-11-17 07:15:00,5.4,25.854,0.817,3.96,33.65,33.65,24.25,11.0,74
2017-11-17 07:30:00,5.9,24.21,0.768,4.02,34.1,34.1,24.25,10.5,74
2017-11-17 07:45:00,5.4,24.466,0.841,3.8,35.6,35.6,24.25,11.0,74
2017-11-17 08:00:00,5.1,25.32,0.78,4.28,34.303,34.303,23.5,10.5,74
2017-11-17 08:15:00,5.3,23.684,0.805,3.76,34.158,34.158,24.0,10.5,74
2017-11-17 08:30:00,5.5,25.156,0.768,4.0,34.113,34.113,24.5,11.0,74
2017-11-17 08:45:00,5.2,22.114,0.805,5.66,33.805,33.805,24.5,10.5,74
2017-11-17 09:00:00,6.0,22.14,0.768,5.4,34.068,34.068,24.0,10.0,74
2017-11-17 09:15:00,6.7,20.196,0.792,5.74,34.135,34.135,23.75,10.5,74
2017-11-17 09:30:00,7.7,19.02,0.768,5.9,34.398,34.398,23.75,11.0,74
2017-11-17 09:45:00,6.8,21.254,0.866,6.24,33.89,33.89,24.0,11.5,74
2017-11-17 10:00:00,6.7,21.97,0.768,6.16,34.338,34.338,23.75,10.0,74
2017-11-17 10:15:00,7.1,22.15,0.829,5.9,33.508,33.508,24.0,10.0,74
2017-11-17 10:30:00,6.2,23.256,0.768,6.34,34.025,34.025,23.75,10.0,74
2017-11-17 10:45:00,7.0,18.864,0.841,6.06,34.14,34.14,24.0,10.5,74
2017-11-17 11:00:00,6.6,18.826,0.841,5.4,35.47,35.47,24.0,10.5,74
2017-11-17 11:15:00,6.8,17.504,0.792,5.06,32.308,32.308,24.5,10.5,74
2017-11-17 11:30:00,6.8,14.546,0.78,5.32,31.045,31.045,24.0,10.0,74
2017-11-17 11:45:00,5.9,12.68,0.768,4.98,30.418,30.418,23.25,10.5,74
2017-11-17 12:00:00,6.0,9.97,0.988,5.36,29.385,29.385,24.0,11.0,74
2017-11-17 12:15:00,5.3,10.684,0.768,4.94,28.815,28.815,24.5,10.0,74
2017-11-17 12:30:00,5.6,10.12,0.805,5.28,20.503,20.503,24.5,11.0,74
2017-11-17 12:45:00,5.4,11.096,0.817,4.36,22.155,22.155,20.5,11.5,74
2017-11-17 13:00:00,5.1,9.984,0.841,6.34,21.843,21.843,19.0,11.0,74
2017-11-17 13:15:00,6.1,10.536,0.805,6.36,20.553,20.553,18.25,11.0,74
2017-11-17 13:30:00,4.9,10.854,0.805,6.02,21.438,21.438,18.25,11.0,74
2017-11-17 13:45:00,5.3,10.756,0.768,6.28,22.223,22.223,18.5,11.0,74
2017-11-18 03:00:00,5.1,9.646,0.78,3.46,18.55,18.55,22.0,10.0,75
2017-11-18 03:15:00,4.5,9.52,0.805,3.68,19.45,19.45,22.0,11.0,75
2017-11-18 03:30:00,4.8,9.99,0.756,5.74,18.4,18.4,22.0,10.5,75
2017-11-18 03:45:00,5.7,9.374,0.841,4.84,19.3,19.3,21.75,10.5,75
2017-11-18 04:00:00,4.8,9.736,0.817,4.34,18.2,18.2,21.75,10.5,75
2017-11-18 04:15:00,5.2,9.47,0.829,3.68,19.25,19.25,18.25,10.0,75
2017-11-18 04:30:00,4.8,9.37,0.975,3.74,18.5,18.5,16.5,10.5,75
2017-11-18 04:45:00,4.9,9.324,0.805,3.76,19.9,19.9,17.75,10.5,75
2017-11-18 05:00:00,4.5,10.49,0.805,3.44,19.6,19.6,16.25,10.5,75
2017-11-18 05:15:00,4.9,9.84,0.89,4.3,19.5,19.5,16.25,10.5,75
2017-11-18 05:30:00,4.3,9.136,0.768,3.42,19.4,19.4,16.25,11.5,75
2017-11-18 05:45:00,4.8,9.784,0.78,3.76,19.4,19.4,16.25,11.5,75
2017-11-18 06:00:00,4.8,11.696,0.817,3.92,19.3,19.3,16.25,11.0,75
2017-11-18 06:15:00,4.6,17.034,0.792,3.76,19.4,19.4,17.25,11.0,75
2017-11-18 06:30:00,4.8,18.53,0.902,3.72,19.95,19.95,17.0,10.5,75
2017-11-18 06:45:00,4.1,22.36,0.78,3.68,20.25,20.25,16.75,10.0,75
2017-11-18 07:00:00,5.5,21.586,0.817,3.64,20.65,20.65,16.25,11.0,75
2017-11-18 07:15:00,4.5,22.684,0.768,3.82,18.6,18.6,16.0,11.0,75
2017-11-18 07:30:00,5.4,22.36,0.817,3.56,19.6,19.6,16.5,10.5,75
2017-11-18 07:45:00,4.8,25.21,0.78,5.4,19.105,19.105,16.0,10.5,75
2017-11-18 08:00:00,5.5,23.806,0.805,5.18,18.823,18.823,16.0,10.0,75
2017-11-18 08:15:00,4.9,24.1,0.988,3.76,18.37,18.37,16.0,10.5,75
2017-11-18 08:30:00,4.5,22.944,0.841,3.86,18.263,18.263,16.25,10.5,75
2017-11-18 08:45:00,5.0,21.88,0.805,3.82,18.173,18.173,16.5,10.5,75
2017-11-18 09:00:00,4.5,22.046,0.792,3.54,17.863,17.863,15.75,10.5,75
2017-11-18 09:15:00,4.9,21.46,0.78,3.92,18.58,18.58,15.75,10.5,75
2017-11-18 09:30:00,4.2,20.784,0.841,3.74,17.625,17.625,16.0,10.5,75
2017-11-18 09:45:00,4.5,19.706,0.792,3.7,18.788,18.788,15.75,10.5,75
2017-11-18 10:00:00,5.0,19.724,0.817,3.78,18.145,18.145,16.0,11.0,75
2017-11-18 10:15:00,5.0,19.88,0.792,3.58,18.743,18.743,16.25,11.0,75
2017-11-18 10:30:00,4.8,17.9,0.829,4.1,18.183,18.183,16.25,11.0,75
2017-11-18 10:45:00,4.5,16.17,0.817,3.58,19.648,19.648,15.75,10.5,75
2017-11-18 11:00:00,5.9,13.436,0.829,3.6,18.628,18.628,16.0,10.0,75
2017-11-18 11:15:00,7.1,12.42,1.122,4.12,20.143,20.143,15.75,10.5,75
2017-11-18 11:30:00,6.9,12.634,1.085,3.54,18.515,18.515,16.5,10.0,75
2017-11-18 11:45:00,6.6,11.6,0.841,3.8,19.98,19.98,15.75,10.5,75
2017-11-18 12:00:00,6.3,12.316,0.817,5.32,18.155,18.155,17.0,10.5,75
2017-11-18 12:15:00,6.2,14.4,0.756,5.22,19.245,19.245,17.75,10.5,75
2017-11-18 12:30:00,6.5,15.99,0.805,4.16,18.41,18.41,18.25,10.0,75
2017-11-18 12:45:00,4.8,17.98,0.817,3.6,18.175,18.175,18.25,10.0,75
2017-11-18 13:00:00,5.1,18.46,0.792,3.74,19.475,19.475,18.75,10.5,75
2017-11-18 13:15:00,4.8,18.81,0.744,3.86,18.38,18.38,18.75,10.0,75
2017-11-18 13:30:00,4.5,21.084,0.792,3.4,20.265,20.265,18.25,10.5,75
2017-11-18 13:45:00,4.8,20.436,0.756,3.7,18.885,18.885,18.0,10.5,75
2017-11-18 14:00:00,5.2,20.554,0.768,4.2,19.173,19.173,18.0,10.0,75
2017-11-18 14:15:00,4.5,19.69,0.829,3.26,17.613,17.613,18.5,10.5,75
2017-11-18 14:30:00,6.1,19.35,0.841,3.82,18.518,18.518,18.5,11.0,75
2017-11-18 14:45:00,8.8,17.0,0.939,3.56,17.858,17.858,18.5,10.5,75
2017-11-19 04:00:00,4.7,9.06,1.622,27.98,18.5,18.5,19.5,76.5,76
2017-11-19 04:15:00,5.0,10.374,1.756,22.12,18.1,18.1,20.0,83.5,76
2017-11-19 04:30:00,5.8,10.916,1.597,17.66,19.35,19.35,20.0,97.0,76
2017-11-19 04:45:00,5.4,13.264,1.585,28.38,19.8,19.8,20.75,58.5,76
2017-11-19 05:00:00,7.7,14.906,7.303,42.94,34.85,34.85,21.25,57.5,76
2017-11-19 05:15:00,8.3,28.714,6.767,41.4,38.05,38.05,49.25,69.5,76
2017-11-19 05:30:00,8.0,30.75,8.108,41.48,44.35,44.35,64.25,108.0,76
2017-11-19 05:45:00,6.7,31.636,7.486,43.92,44.65,44.65,67.5,117.5,76
2017-11-19 06:00:00,7.8,31.264,7.803,47.4,47.7,47.7,75.25,73.5,76
2017-11-19 06:15:00,9.9,34.19,17.556,49.88,50.3,50.3,82.5,110.5,76
2017-11-19 06:30:00,14.0,35.63,23.079,48.38,54.95,54.95,89.0,95.0,76
2017-11-19 06:45:00,22.4,40.886,38.551,49.7,57.6,57.6,94.25,99.5,76
2017-11-19 07:00:00,28.1,42.35,33.467,49.76,59.85,59.85,103.5,102.5,76
2017-11-19 07:15:00,24.9,41.654,36.942,48.64,61.758,61.758,101.0,90.0,76
2017-11-19 07:30:00,26.6,42.67,35.406,48.92,62.688,62.688,102.0,117.0,76
2017-11-19 07:45:00,39.4,41.646,39.344,49.02,62.738,62.738,104.75,81.5,76
2017-11-19 08:00:00,39.8,41.24,31.419,49.02,66.793,66.793,109.0,75.0,76
2017-11-19 08:15:00,42.8,40.624,13.484,50.6,64.495,64.495,107.0,92.0,76
2017-11-19 08:30:00,41.6,42.426,12.96,51.72,64.745,64.745,108.25,103.0,76
2017-11-19 08:45:00,43.1,42.82,11.814,52.38,63.26,63.26,105.25,108.0,76
2017-11-19 09:00:00,37.6,43.06,11.643,52.14,63.535,63.535,108.75,102.0,76
2017-11-19 09:15:00,27.6,39.29,11.96,50.92,63.658,63.658,108.25,101.0,76
2017-11-19 09:30:00,39.1,40.94,11.339,51.34,63.405,63.405,107.25,105.0,76
2017-11-19 09:45:00,43.5,41.63,20.897,53.26,65.068,65.068,107.5,74.5,76
2017-11-19 10:00:00,48.9,43.27,20.507,50.84,63.06,63.06,108.0,78.0,76
2017-11-19 10:15:00,46.9,44.314,30.041,50.7,65.715,65.715,104.75,98.5,76
2017-11-19 10:30:00,44.2,44.846,29.48,50.42,64.675,64.675,105.75,108.5,76
2017-11-19 10:45:00,46.4,48.83,23.567,50.08,66.33,66.33,107.75,122.5,76
2017-11-19 11:00:00,46.5,46.424,19.714,51.26,66.073,66.073,108.25,116.5,76
2017-11-19 11:15:00,47.5,45.95,29.334,48.68,67.605,67.605,105.5,109.5,76
2017-11-19 11:30:00,52.8,44.836,11.363,51.8,64.648,64.648,106.0,89.0,76
2017-11-19 11:45:00,49.4,45.15,28.493,46.74,65.4,65.4,94.5,117.0,76
2017-11-19 12:00:00,26.6,41.464,34.357,41.38,62.665,62.665,88.0,89.5,76
2017-11-19 12:15:00,23.5,40.426,42.721,38.16,64.57,64.57,101.25,121.5,76
2017-11-19 12:30:00,22.6,37.14,38.649,35.86,63.473,63.473,105.0,101.0,76
2017-11-19 12:45:00,39.1,38.604,46.293,40.14,64.623,64.623,103.5,99.5,76
2017-11-19 13:00:00,37.0,40.786,37.271,33.7,62.768,62.768,99.5,68.5,76
2017-11-19 13:15:00,36.4,42.994,35.869,31.94,64.3,64.3,102.5,58.0,76
2017-11-19 13:30:00,37.7,41.706,42.77,29.76,62.683,62.683,101.25,88.5,76
2017-11-19 13:45:00,41.0,45.34,39.709,29.22,63.333,63.333,103.75,107.0,76
2017-11-19 14:00:00,40.1,43.0,12.436,31.44,62.18,62.18,98.0,114.5,76
2017-11-19 14:15:00,21.2,42.864,11.558,29.4,64.128,64.128,101.0,102.5,76
2017-11-19 14:30:00,27.7,44.76,13.314,28.6,64.77,64.77,99.75,107.0,76
2017-11-19 14:45:00,35.9,46.226,26.944,24.64,66.365,66.365,99.5,131.0,76
2017-11-19 15:00:00,34.2,46.794,27.432,24.08,63.85,63.85,96.25,115.5,76
2017-11-19 15:15:00,19.5,48.346,28.346,25.38,59.45,59.45,104.25,123.0,76
2017-11-19 15:30:00,11.7,46.274,22.311,25.74,60.4,60.4,102.25,110.5,76
2017-11-19 15:45:00,8.6,47.42,24.299,25.46,56.15,56.15,94.0,112.0,76
2017-11-20 05:00:00,4.8,26.294,7.425,39.58,31.85,31.85,22.0,59.0,77
2017-11-20 05:15:00,4.4,30.47,7.291,41.72,37.8,37.8,48.25,77.0,77
2017-11-20 05:30:00,4.6,35.01,8.315,39.76,42.1,42.1,65.5,104.5,77
2017-11-20 05:45:00,3.9,36.71,10.424,43.64,45.3,45.3,68.5,85.0,77
2017-11-20 06:00:00,6.7,37.206,8.912,48.9,48.2,48.2,70.0,81.0,77
2017-11-20 06:15:00,11.0,39.04,15.155,50.96,54.1,54.1,82.25,74.5,77
2017-11-20 06:30:00,14.9,38.494,28.31,48.9,55.3,55.3,97.25,70.0,77
2017-11-20 06:45:00,20.2,41.85,26.579,48.26,58.2,58.2,98.25,84.5,77
2017-11-20 07:00:00,21.8,45.616,21.141,50.38,60.2,60.2,99.0,103.0,77
2017-11-20 07:15:00,25.3,47.054,22.58,49.24,61.1,61.1,98.75,86.5,77
2017-11-20 07:30:00,34.2,46.23,35.015,48.72,63.85,63.85,102.25,98.5,77
2017-11-20 07:45:00,36.7,47.936,22.031,50.32,63.453,63.453,111.0,59.0,77
2017-11-20 08:00:00,39.1,46.24,38.222,51.52,65.455,65.455,109.75,90.0,77
2017-11-20 08:15:00,40.8,46.014,35.028,50.56,64.61,64.61,109.25,96.0,77
2017-11-20 08:30:00,42.0,48.486,31.504,51.02,66.463,66.463,110.5,60.5,77
2017-11-20 08:45:00,43.3,47.374,11.448,48.92,64.973,64.973,98.5,95.0,77
2017-11-20 09:00:00,41.4,47.876,20.861,49.7,64.133,64.133,106.75,92.5,77
2017-11-20 09:15:00,22.0,44.904,26.481,50.92,65.773,65.773,109.75,59.5,77
2017-11-20 09:30:00,25.6,43.456,27.456,49.44,64.765,64.765,108.5,73.0,77
2017-11-20 09:45:00,39.3,44.76,39.88,49.12,69.065,69.065,106.25,86.0,77
2017-11-20 10:00:00,39.3,45.174,35.966,51.36,66.47,66.47,108.0,60.0,77
2017-11-20 10:15:00,42.8,45.636,44.647,50.58,67.023,67.023,103.5,75.5,77
2017-11-20 10:30:00,39.0,43.414,13.448,50.38,67.348,67.348,106.0,95.5,77
2017-11-20 10:45:00,37.3,46.17,11.229,49.16,66.605,66.605,108.5,106.5,77
2017-11-20 11:00:00,36.9,45.74,11.582,50.52,66.193,66.193,107.5,81.0,77
2017-11-20 11:15:00,37.4,46.85,25.286,48.74,65.428,65.428,107.0,104.5,77
2017-11-20 11:30:00,41.0,45.66,30.2,49.88,67.533,67.533,102.5,114.0,77
2017-11-20 11:45:00,43.5,44.08,27.578,45.18,66.233,66.233,98.25,88.5,77
2017-11-20 12:00:00,22.1,43.13,15.618,36.12,64.38,64.38,95.25,120.0,77
2017-11-20 12:15:00,20.7,41.38,26.957,38.0,65.37,65.37,102.75,100.5,77
2017-11-20 12:30:00,20.6,41.38,10.217,37.84,63.02,63.02,104.25,91.5,77
2017-11-20 12:45:00,35.5,42.246,18.178,34.08,66.613,66.613,101.5,95.0,77
2017-11-20 13:00:00,44.5,44.514,19.117,30.64,64.913,64.913,101.25,70.5,77
2017-11-20 13:15:00,40.3,43.07,16.52,31.3,66.66,66.66,101.25,82.5,77
2017-11-20 13:30:00,39.0,44.24,20.324,32.78,66.955,66.955,104.25,95.0,77
2017-11-20 13:45:00,42.0,46.006,25.664,30.0,66.868,66.868,99.0,88.5,77
2017-11-20 14:00:00,39.4,46.34,18.373,28.64,68.368,68.368,102.5,80.5,77
2017-11-20 14:15:00,21.4,48.104,12.558,29.46,67.958,67.958,100.75,93.0,77
2017-11-20 14:30:00,30.9,47.196,25.737,27.3,70.213,70.213,96.75,84.5,77
2017-11-20 14:45:00,39.1,49.14,20.519,25.92,65.815,65.815,99.25,81.5,77
2017-11-20 15:00:00,34.8,49.404,22.702,27.02,65.655,65.655,102.75,95.5,77
2017-11-20 15:15:00,23.2,49.986,34.064,23.5,61.8,61.8,100.25,97.0,77
2017-11-20 15:30:00,15.6,49.22,37.198,24.0,63.5,63.5,101.25,95.5,77
2017-11-20 15:45:00,11.6,46.304,30.163,23.66,61.85,61.85,102.5,74.0,77
2017-11-20 16:00:00,11.9,46.006,37.137,23.84,62.4,62.4,103.25,70.0,77
2017-11-20 16:15:00,11.0,43.704,30.139,22.22,54.4,54.4,92.25,60.0,77
2017-11-20 16:30:00,8.1,39.156,24.506,22.16,51.1,51.1,81.5,60.0,77
2017-11-20 16:45:00,7.8,38.964,9.363,22.32,47.85,47.85,79.0,70.5,77
2017-11-21 06:00:00,6.6,30.58,22.47,43.8,50.05,50.05,79.75,105.0,78
2017-11-21 06:15:00,8.4,32.094,26.298,47.94,52.15,52.15,85.75,113.0,78
2017-11-21 06:30:00,14.9,32.82,23.177,49.46,55.5,55.5,88.25,87.0,78
2017-11-21 06:45:00,21.8,38.33,20.812,49.74,58.2,58.2,101.5,96.5,78
2017-11-21 07:00:00,27.1,39.67,27.432,48.22,59.75,59.75,98.75,108.5,78
2017-11-21 07:15:00,29.4,43.04,20.617,50.94,60.513,60.513,105.75,103.5,78
2017-11-21 07:30:00,36.2,44.42,25.457,49.78,62.933,62.933,102.5,71.5,78
2017-11-21 07:45:00,39.7,41.44,10.948,46.82,65.0,65.0,105.75,103.0,78
2017-11-21 08:00:00,43.3,42.62,9.961,47.5,67.6,67.6,107.25,105.5,78
2017-11-21 08:15:00,42.4,41.85,11.387,48.64,67.02,67.02,104.75,99.0,78
2017-11-21 08:30:00,40.7,41.14,18.568,50.72,66.45,66.45,106.25,113.0,78
2017-11-21 08:45:00,41.4,42.34,24.201,49.14,67.498,67.498,102.5,94.0,78
2017-11-21 09:00:00,37.8,42.306,26.359,48.06,69.893,69.893,98.75,82.0,78
2017-11-21 09:15:00,25.9,38.35,21.36,52.54,67.42,67.42,103.0,111.0,78
2017-11-21 09:30:00,33.5,40.03,20.227,51.98,68.538,68.538,100.0,86.0,78
2017-11-21 09:45:00,40.2,40.44,28.115,50.34,68.963,68.963,102.25,88.0,78
2017-11-21 10:00:00,40.3,39.48,38.307,51.52,69.588,69.588,103.25,113.5,78
2017-11-21 10:15:00,35.7,41.694,13.618,51.92,69.56,69.56,102.75,130.0,78
2017-11-21 10:30:00,31.6,44.04,27.005,51.62,67.563,67.563,104.5,113.0,78
2017-11-21 10:45:00,31.5,48.59,27.115,50.52,68.97,68.97,103.0,103.0,78
2017-11-21 11:00:00,38.2,47.31,28.261,52.98,66.073,66.073,105.25,128.5,78
2017-11-21 11:15:00,40.9,48.65,37.795,49.2,67.078,67.078,102.5,123.5,78
2017-11-21 11:30:00,40.4,46.466,10.375,48.18,70.888,70.888,100.25,134.5,78
2017-11-21 11:45:00,38.8,45.71,18.788,39.86,67.23,67.23,90.5,106.0,78
2017-11-21 12:00:00,20.2,45.65,23.323,37.72,71.503,71.503,89.5,101.5,78
2017-11-21 12:15:00,18.2,41.764,10.814,38.66,67.638,67.638,95.5,101.5,78
2017-11-21 12:30:00,16.7,43.85,9.876,36.24,67.795,67.795,100.75,83.0,78
2017-11-21 12:45:00,31.3,47.196,12.814,33.56,68.465,68.465,95.75,94.5,78
2017-11-21 13:00:00,40.9,44.104,26.835,31.66,67.633,67.633,94.5,52.5,78
2017-11-21 13:15:00,39.5,47.06,27.956,34.12,71.035,71.035,95.0,58.0,78
2017-11-21 13:30:00,41.7,43.34,26.932,34.3,68.248,68.248,94.5,74.5,78
2017-11-21 13:45:00,42.8,45.726,26.603,34.12,71.788,71.788,97.0,69.5,78
2017-11-21 14:00:00,40.1,46.54,22.519,34.72,66.218,66.218,98.25,60.5,78
2017-11-21 14:15:00,27.1,46.07,21.421,31.46,70.233,70.233,96.5,72.5,78
2017-11-21 14:30:00,28.7,46.004,26.006,29.98,70.72,70.72,97.75,75.5,78
2017-11-21 14:45:00,35.0,45.346,28.395,29.82,66.668,66.668,96.75,61.0,78
2017-11-21 15:00:00,34.2,46.82,24.238,30.26,66.418,66.418,95.5,60.0,78
2017-11-21 15:15:00,20.8,41.77,30.419,28.04,62.668,62.668,97.5,63.0,78
2017-11-21 15:30:00,14.6,37.84,20.239,26.46,60.905,60.905,102.5,59.5,78
2017-11-21 15:45:00,10.2,36.28,27.188,25.74,59.45,59.45,102.75,61.5,78
2017-11-21 16:00:00,11.0,35.684,23.579,24.8,56.85,56.85,103.0,61.5,78
2017-11-21 16:15:00,10.5,34.14,19.093,26.92,51.8,51.8,88.0,52.5,78
2017-11-21 16:30:00,9.8,32.62,25.932,26.48,50.3,50.3,72.75,56.5,78
2017-11-21 16:45:00,10.2,33.116,24.311,25.02,48.6,48.6,67.0,61.0,78
2017-11-21 17:00:00,9.9,33.23,22.982,25.04,47.6,47.6,62.5,56.5,78
2017-11-21 17:15:00,9.4,33.524,26.518,25.16,48.2,48.2,46.5,57.5,78
2017-11-21 17:30:00,9.4,33.26,26.688,23.38,45.4,45.4,43.25,55.5,78
2017-11-21 17:45:00,12.4,31.89,18.325,23.82,42.9,42.9,35.0,59.0,78
2017-11-22 07:00:00,28.1,35.21,31.785,49.88,63.9,63.9,97.5,113.0,79
2017-11-22 07:15:00,34.1,35.93,12.119,47.12,67.11,67.11,95.75,114.0,79
2017-11-22 07:30:00,45.0,39.9,21.702,47.2,68.215,68.215,102.25,114.0,79
2017-11-22 07:45:00,42.0,39.886,30.992,47.92,67.443,67.443,104.25,105.5,79
2017-11-22 08:00:00,49.5,38.12,29.468,49.62,67.64,67.64,100.25,107.5,79
2017-11-22 08:15:00,42.4,39.93,24.945,45.76,64.15,64.15,103.25,68.0,79
2017-11-22 08:30:00,42.6,41.85,32.211,51.22,65.415,65.415,106.0,72.5,79
2017-11-22 08:45:00,39.9,41.544,23.774,52.86,67.755,67.755,96.75,108.5,79
2017-11-22 09:00:00,39.2,42.42,32.15,44.7,66.3,66.3,100.25,115.5,79
2017-11-22 09:15:00,25.8,40.57,32.321,49.82,66.103,66.103,101.5,114.0,79
2017-11-22 09:30:00,30.2,41.616,23.506,57.44,68.94,68.94,96.0,59.0,79
2017-11-22 09:45:00,41.1,43.154,29.895,47.2,68.22,68.22,94.5,57.0,79
2017-11-22 10:00:00,42.1,41.12,30.017,46.68,69.328,69.328,100.75,72.5,79
2017-11-22 10:15:00,40.5,41.486,28.602,51.86,68.263,68.263,99.75,98.0,79
2017-11-22 10:30:00,37.5,38.144,31.638,47.98,67.648,67.648,103.5,100.0,79
2017-11-22 10:45:00,34.9,41.126,24.603,54.7,70.683,70.683,104.0,110.0,79
2017-11-22 11:00:00,38.8,42.8,27.53,52.26,70.71,70.71,106.5,77.0,79
2017-11-22 11:15:00,40.0,40.964,28.761,53.6,69.57,69.57,104.5,61.0,79
2017-11-22 11:30:00,40.8,43.44,16.301,48.42,72.315,72.315,99.25,77.0,79
2017-11-22 11:45:00,38.0,43.216,13.192,47.56,67.658,67.658,91.0,100.0,79
2017-11-22 12:00:00,20.6,44.234,26.225,40.86,66.71,66.71,85.0,92.0,79
2017-11-22 12:15:00,19.9,42.506,34.089,40.04,67.473,67.473,94.25,91.5,79
2017-11-22 12:30:00,18.5,43.974,20.8,40.32,67.308,67.308,100.25,75.5,79
2017-11-22 12:45:00,32.9,44.736,31.102,38.3,65.553,65.553,98.75,49.5,79
2017-11-22 13:00:00,35.6,42.954,28.468,39.1,65.945,65.945,98.0,47.0,79
2017-11-22 13:15:00,31.1,42.326,31.272,40.76,65.495,65.495,99.25,49.0,79
2017-11-22 13:30:00,32.6,41.32,10.741,40.82,66.128,66.128,93.25,65.5,79
2017-11-22 13:45:00,34.3,42.684,11.07,33.84,66.155,66.155,94.0,67.0,79
2017-11-22 14:00:00,34.8,41.85,9.961,33.36,66.143,66.143,96.5,69.5,79
2017-11-22 14:15:00,18.1,41.376,12.229,35.4,70.073,70.073,95.0,74.0,79
2017-11-22 14:30:00,24.7,42.184,27.03,38.96,67.415,67.415,100.75,59.5,79
2017-11-22 14:45:00,34.8,42.45,25.518,33.18,70.935,70.935,100.25,50.5,79
2017-11-22 15:00:00,32.2,44.3,30.297,28.94,63.473,63.473,98.0,55.0,79
2017-11-22 15:15:00,18.4,43.37,23.043,29.12,61.87,61.87,99.0,70.0,79
2017-11-22 15:30:00,12.5,44.11,22.811,28.7,57.203,57.203,95.25,71.0,79
2017-11-22 15:45:00,12.1,42.68,24.03,29.86,54.1,54.1,94.25,66.5,79
2017-11-22 16:00:00,12.7,44.026,8.376,29.5,53.55,53.55,95.25,57.5,79
2017-11-22 16:15:00,10.8,41.334,19.544,28.84,50.2,50.2,83.5,47.0,79
2017-11-22 16:30:00,7.8,40.54,26.664,27.92,49.05,49.05,66.5,51.0,79
2017-11-22 16:45:00,7.7,38.63,35.15,27.72,45.95,45.95,52.0,59.0,79
2017-11-22 17:00:00,8.3,40.166,12.521,26.84,45.65,45.65,49.5,61.0,79
2017-11-22 17:15:00,7.4,39.984,9.754,26.72,43.0,43.0,44.75,60.0,79
2017-11-22 17:30:00,8.0,38.786,10.546,27.12,38.4,38.4,42.0,61.5,79
2017-11-22 17:45:00,7.0,39.99,22.689,27.24,39.8,39.8,38.5,58.0,79
2017-11-22 18:00:00,6.5,39.92,20.665,25.52,38.25,38.25,32.0,62.0,79
2017-11-22 18:15:00,5.8,39.74,8.583,20.6,35.6,35.6,30.0,55.5,79
2017-11-22 18:30:00,6.2,40.154,6.645,20.82,37.45,37.45,27.25,45.0,79
2017-11-22 18:45:00,5.0,39.076,5.182,20.28,36.3,36.3,23.5,55.0,79
2017-11-23 08:00:00,42.9,47.08,24.152,50.68,64.973,64.973,96.5,63.0,80
2017-11-23 08:15:00,43.7,48.224,10.01,52.4,66.575,66.575,98.25,95.5,80
2017-11-23 08:30:00,40.6,50.38,15.715,52.32,66.54,66.54,101.75,111.5,80
2017-11-23 08:45:00,40.2,52.506,26.835,51.66,65.02,65.02,98.75,109.5,80
2017-11-23 09:00:00,38.7,49.36,25.469,50.24,66.405,66.405,100.0,102.0,80
2017-11-23 09:15:00,23.3,49.19,36.454,50.98,66.665,66.665,106.75,93.5,80
2017-11-23 09:30:00,26.7,50.214,35.137,51.24,67.345,67.345,106.0,118.0,80
2017-11-23 09:45:00,37.6,50.35,10.619,51.8,68.268,68.268,99.5,116.5,80
2017-11-23 10:00:00,37.3,50.336,11.046,52.8,67.923,67.923,101.25,121.0,80
2017-11-23 10:15:00,39.2,53.69,10.363,53.8,67.003,67.003,102.5,100.5,80
2017-11-23 10:30:00,37.5,50.324,23.872,52.04,67.898,67.898,97.5,81.0,80
2017-11-23 10:45:00,33.4,52.086,26.627,50.28,68.405,68.405,99.75,81.5,80
2017-11-23 11:00:00,22.0,53.87,24.823,53.86,70.16,70.16,97.5,80.5,80
2017-11-23 11:15:00,22.1,50.6,25.42,52.98,62.963,62.963,94.0,66.5,80
2017-11-23 11:30:00,20.8,46.51,31.321,51.42,64.428,64.428,92.0,45.0,80
